Time Series matched accelerogram: RSN949_NORTHR_ARL090.AT2
 
Time Step: 0.02 s
 
     Time(sec)	        Acc(g)	                              
      16.96000	      -0.02441	                              
      16.98000	      -0.02752	                              
      17.00000	      -0.03523	                              
      17.02000	      -0.04620	                              
      17.04000	      -0.04557	                              
      17.06000	      -0.03499	                              
      17.08000	      -0.02674	                              
      17.10000	      -0.02627	                              
      17.12000	      -0.03205	                              
      17.14000	      -0.03689	                              
      17.16000	      -0.04650	                              
      17.18000	      -0.05519	                              
      17.20000	      -0.05645	                              
      17.22000	      -0.04966	                              
      17.24000	      -0.04709	                              
      17.26000	      -0.05731	                              
      17.28000	      -0.06723	                              
      17.30000	      -0.07137	                              
      17.32000	      -0.06726	                              
      17.34000	      -0.04850	                              
      17.36000	      -0.01439	                              
      17.38000	       0.00378	                              
      17.40000	       0.01685	                              
      17.42000	       0.04518	                              
